Source Name,Office,Office Code,Raw Maker,Maker,Fuel Type,Jan,Feb,Mar,Apr,May,Jun,Total,Calculated Total,Total Variance,Total Check
RTA NIZAMABAD - TG16( 26-FEB-2026 ).xlsx,RTA NIZAMABAD,TG16,VINFAST AUTO INDIA PVT LTD,VINFAST,Electric,0,0,0,0,1,0,1,1,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,0,0,0,0,1,0,1,1,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,KIA INDIA PRIVATE LIMITED,KIA,Electric,0,0,1,0,0,0,1,1,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,MAHINDRA ELECTRIC AUTOMOBILE LTD,MAHINDRA ELECTRIC,Electric,0,0,0,0,1,1,2,2,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,1,0,0,0,0,0,1,1,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,OTHERS,OTHERS,Electric,0,0,2,0,0,0,2,2,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,TATA MOTORS LTD,TATA MOTORS,Electric,0,0,2,0,0,0,2,2,0,OK
RTA PEDDAPALLI - TG22( 27-FEB-2026 ).xlsx,RTA PEDDAPALLI,TG22,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,2,0,0,1,4,2,9,9,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,BYD AUTO,BYD,Electric,1,0,0,0,0,0,1,1,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,0,0,0,1,1,0,2,2,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,KINETIC MOTOR COMPANY LIMITED,KINETIC,Electric,0,2,0,2,0,0,4,4,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,MAHINDRA ELECTRIC AUTOMOBILE LTD,MAHINDRA ELECTRIC,Electric,0,0,0,0,0,1,1,1,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,1,0,0,0,0,0,1,1,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,OTHERS,OTHERS,Electric,0,0,1,0,0,0,1,1,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,TATA MOTORS LTD,TATA MOTORS,Electric,0,0,1,0,0,0,1,1,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,3,2,2,1,5,1,14,14,0,OK
RTA RAJANNA - TG23( 27-FEB-2026 ).xlsx,RTA RAJANNA,TG23,VINFAST AUTO INDIA PVT LTD,VINFAST,Electric,0,0,0,0,1,1,2,2,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,BMW INDIA PVT LTD,BMW,Electric,14,15,14,5,23,3,74,74,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,BYD AUTO,BYD,Electric,11,5,3,1,0,0,20,20,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,BYD INDIA PRIVATE LIMITED,BYD,Electric,0,5,13,3,24,9,54,54,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,HONDA CARS INDIA LTD,HONDA CARS,Electric,0,0,0,0,1,1,2,2,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Electric,9,9,11,4,27,4,64,64,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,139,52,12,15,185,33,436,436,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,KIA INDIA PRIVATE LIMITED,KIA,Electric,15,5,0,21,13,2,56,56,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,KINETIC MOTOR COMPANY LIMITED,KINETIC,Electric,13,80,1,106,0,0,200,200,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,MAHINDRA ELECTRIC AUTOMOBILE LTD,MAHINDRA ELECTRIC,Electric,0,0,0,8,266,56,330,330,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,113,48,28,12,0,0,201,201,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Electric,6,0,6,6,9,3,30,30,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Electric,1,0,0,2,79,14,96,96,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,MERCEDES -BENZ AG,MERCEDES-BENZ,Electric,0,0,0,0,11,0,11,11,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Electric,2,7,2,2,10,1,24,24,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,OTHERS,OTHERS,Electric,2,2,232,0,0,0,236,236,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,PORSCHE AG GERMANY,PORSCHE,Electric,0,1,1,0,0,1,3,3,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Electric,3,0,2,1,0,0,6,6,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,TATA MOTORS LTD,TATA MOTORS,Electric,4,6,91,0,0,0,101,101,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,153,93,50,66,287,49,698,698,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,TESLA INDIA MOTORS AND ENERGY PVT LTD,TESLA,Electric,0,0,1,0,1,1,3,3,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Electric,0,0,0,3,111,25,139,139,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,VINFAST AUTO INDIA PVT LTD,VINFAST,Electric,0,0,0,0,39,5,44,44,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,VOLVO,VOLVO,Electric,0,1,0,0,0,0,1,1,0,OK
RTA RANGAREDDY - TG7( 26-FEB-2026 ).xlsx,RTA RANGAREDDY,TG7,VOLVO AUTO INDIA PVT LTD,VOLVO,Electric,0,0,0,0,4,0,4,4,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,BMW INDIA PVT LTD,BMW,Electric,1,0,0,1,0,0,2,2,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,BYD INDIA PRIVATE LIMITED,BYD,Electric,0,0,1,0,0,1,2,2,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,2,3,0,1,1,1,8,8,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,KIA INDIA PRIVATE LIMITED,KIA,Electric,0,0,1,0,0,0,1,1,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,KINETIC MOTOR COMPANY LIMITED,KINETIC,Electric,0,2,0,9,0,0,11,11,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,MAHINDRA ELECTRIC AUTOMOBILE LTD,MAHINDRA ELECTRIC,Electric,0,0,0,0,5,1,6,6,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,2,2,1,1,0,0,6,6,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Electric,1,1,2,0,1,0,5,5,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Electric,0,0,0,1,2,0,3,3,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,OTHERS,OTHERS,Electric,1,0,5,0,0,0,6,6,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Electric,0,0,1,0,0,0,1,1,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,TATA MOTORS LTD,TATA MOTORS,Electric,0,0,1,0,0,0,1,1,0,OK
RTA SANGAREDDY - TG15( 27-FEB-2026 ).xlsx,RTA SANGAREDDY,TG15,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,9,9,32,8,17,5,80,80,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,BMW INDIA PVT LTD,BMW,Electric,0,2,0,0,0,0,2,2,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,BYD AUTO,BYD,Electric,1,0,0,0,0,0,1,1,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,3,2,1,1,4,0,11,11,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,KIA INDIA PRIVATE LIMITED,KIA,Electric,0,0,0,0,1,0,1,1,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,KINETIC MOTOR COMPANY LIMITED,KINETIC,Electric,0,1,0,5,0,0,6,6,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,MAHINDRA ELECTRIC AUTOMOBILE LTD,MAHINDRA ELECTRIC,Electric,0,0,0,1,3,0,4,4,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,4,1,2,1,0,0,8,8,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Electric,1,0,1,0,0,0,2,2,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Electric,0,0,0,0,2,0,2,2,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,OTHERS,OTHERS,Electric,0,0,7,0,0,0,7,7,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TATA MOTORS LTD,TATA MOTORS,Electric,0,0,1,0,0,0,1,1,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,8,5,0,4,10,0,27,27,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Electric,0,0,0,1,1,0,2,2,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,VINFAST AUTO INDIA PVT LTD,VINFAST,Electric,0,0,0,1,1,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,ATHER ENERGY LTD,ATHER,Electric,7,6,2,12,8,2,37,37,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,BAJAJ AUTO LTD,BAJAJ,Electric,8,10,10,15,8,2,53,53,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,BATTRE ELECTRIC MOBLITY PVT LTD,BATTRE,Electric,0,0,0,1,0,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,BAXY LTD,BAXY,Electric,0,0,1,0,0,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,BMW INDIA PVT LTD,BMW,Electric,0,0,1,0,0,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,GOREEN E-MOBILITY PVT LTD,GOREEN,Electric,0,1,0,0,0,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,GREAVES ELECTRIC MOBILITY LTD,GREAVES ELECTRIC,Electric,1,2,0,3,0,1,7,7,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,HERO MOTOCORP LTD,HERO MOTOCORP,Electric,3,6,11,7,5,2,34,34,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,1,1,0,0,3,0,5,5,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KIA INDIA PRIVATE LIMITED,KIA,Electric,0,0,1,0,0,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KINETIC GREEN ENERGY & POWER SOLUTIONS LTD,KINETIC,Electric,0,0,1,2,0,0,3,3,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KINETIC MOTOR COMPANY LIMITED,KINETIC,Electric,0,2,0,2,0,0,4,4,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MAHINDRA ELECTRIC AUTOMOBILE LTD,MAHINDRA ELECTRIC,Electric,0,0,0,0,3,0,3,3,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,3,0,0,1,0,0,4,4,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,OLA ELECTRIC TECHNOLOGIES PVT LTD,OLA ELECTRIC,Electric,1,1,0,2,2,0,6,6,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,OMEGA SEIKI PVT LTD,OMEGA SEIKI,Electric,0,0,1,0,0,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,OPG MOBILITY AND POWER PVT LTD,OPG MOBILITY,Electric,0,0,0,1,0,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,OTHERS,OTHERS,Electric,2,0,7,0,0,0,9,9,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,REVOLT INTELLICORP PVT LTD,REVOLT,Electric,0,0,0,1,1,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,RIVER MOBILITY PVT LTD,RIVER,Electric,1,0,0,0,1,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS LTD,TATA MOTORS,Electric,0,0,2,0,0,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,0,1,2,2,7,2,14,14,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Electric,0,0,0,1,1,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TVS MOTOR COMPANY LTD,TVS,Electric,29,21,38,28,34,20,170,170,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,WUXI MDKA NEW ENERGY (IMPORTER: HESTUR ENERGY),WUXI MDKA,Electric,2,0,0,0,1,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BMW INDIA PVT LTD,BMW,Electric,2,0,5,0,0,1,8,8,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BYD AUTO,BYD,Electric,2,0,1,0,0,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BYD INDIA PRIVATE LIMITED,BYD,Electric,0,1,3,1,4,6,15,15,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HONDA CARS INDIA LTD,HONDA CARS,Electric,0,0,0,0,1,1,2,2,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Electric,3,2,2,3,3,1,14,14,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,78,28,13,20,85,17,241,241,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KIA INDIA PRIVATE LIMITED,KIA,Electric,5,2,1,2,9,2,21,21,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KINETIC MOTOR COMPANY LIMITED,KINETIC,Electric,3,22,0,43,0,0,68,68,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA ELECTRIC AUTOMOBILE LTD,MAHINDRA ELECTRIC,Electric,0,0,0,13,59,31,103,103,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,30,15,4,1,0,0,50,50,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Electric,6,0,1,0,5,1,13,13,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Electric,1,0,0,8,25,18,52,52,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MERCEDES -BENZ AG,MERCEDES-BENZ,Electric,0,0,0,0,0,1,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Electric,2,0,0,0,3,0,5,5,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,OTHERS,OTHERS,Electric,0,0,82,0,0,0,82,82,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,STELLANTIS AUTOMOBILES INDIA PVT LTD,STELLANTIS,Electric,3,1,0,0,0,0,4,4,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS LTD,TATA MOTORS,Electric,1,0,46,0,0,0,47,47,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,80,48,20,41,118,27,334,334,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Electric,0,0,0,2,32,9,43,43,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,VINFAST AUTO INDIA PVT LTD,VINFAST,Electric,0,0,0,2,3,2,7,7,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,VOLVO,VOLVO,Electric,1,0,0,0,0,0,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,1,0,1,1,0,0,3,3,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,KINETIC MOTOR COMPANY LIMITED,KINETIC,Electric,0,0,0,2,0,0,2,2,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,0,0,1,1,0,0,2,2,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Electric,0,0,0,0,0,1,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,OTHERS,OTHERS,Electric,0,0,4,0,0,0,4,4,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,TATA MOTORS LTD,TATA MOTORS,Electric,0,0,2,0,0,0,2,2,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,5,0,2,0,0,0,7,7,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,2,0,0,1,2,1,6,6,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,1,0,0,1,0,0,2,2,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Electric,0,1,0,0,0,0,1,1,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Electric,0,0,0,0,1,1,2,2,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,OTHERS,OTHERS,Electric,0,0,1,0,0,0,1,1,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,1,0,0,1,1,1,4,4,0,OK
RTA WANAPARTHY - TG32( 27-FEB-2026 ).xlsx,RTA WANAPARTHY,TG32,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Electric,0,0,0,0,1,0,1,1,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,BYD INDIA PRIVATE LIMITED,BYD,Electric,0,0,0,0,1,0,1,1,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Electric,0,1,0,0,1,0,2,2,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Electric,4,0,2,0,3,1,10,10,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,KINETIC MOTOR COMPANY LIMITED,KINETIC,Electric,0,2,0,4,0,0,6,6,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,MAHINDRA ELECTRIC AUTOMOBILE LTD,MAHINDRA ELECTRIC,Electric,0,0,0,0,7,2,9,9,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,MAHINDRA ELECTRIC MOBILITY LIMITED,MAHINDRA ELECTRIC,Electric,0,1,1,0,0,0,2,2,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,MARUTI SUZUKI INDIA LTD,MARUTI SUZUKI,Electric,0,0,0,0,3,0,3,3,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,OTHERS,OTHERS,Electric,0,0,4,0,0,0,4,4,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,TATA MOTORS LTD,TATA MOTORS,Electric,0,0,2,0,0,0,2,2,0,OK
RTA WARANGAL - TG24( 02-MAR-2026 ).xlsx,RTA WARANGAL,TG24,TATA PASSENGER ELECTRIC MOBILITY LTD,TATA PASSENGER ELECTRIC MOBILITY,Electric,4,0,1,1,13,2,21,21,0,OK
