Source Name,Office,Office Code,Raw Maker,Maker,Fuel Type,Month,Month No,Month Date,Registrations,Reported Total,Calculated Total,Total Variance,Total Check
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Jun,6,2026-06-01,1,28,28,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Jan,1,2026-01-01,4,13,13,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Feb,2,2026-02-01,4,13,13,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Mar,3,2026-03-01,3,13,13,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Apr,4,2026-04-01,0,13,13,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,May,5,2026-05-01,2,13,13,0,OK
RTA SIDDIPET - TG36( 27-FEB-2026 ).xlsx,RTA SIDDIPET,TG36,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Jun,6,2026-06-01,0,13,13,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Jan,1,2026-01-01,0,5,5,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Feb,2,2026-02-01,1,5,5,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Mar,3,2026-03-01,3,5,5,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Apr,4,2026-04-01,1,5,5,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,May,5,2026-05-01,0,5,5,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Jun,6,2026-06-01,0,5,5,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Jan,1,2026-01-01,5,12,12,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Feb,2,2026-02-01,4,12,12,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Mar,3,2026-03-01,2,12,12,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Apr,4,2026-04-01,1,12,12,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,May,5,2026-05-01,0,12,12,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Jun,6,2026-06-01,0,12,12,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Diesel,Jan,1,2026-01-01,1,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Diesel,Feb,2,2026-02-01,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Diesel,Mar,3,2026-03-01,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Diesel,Apr,4,2026-04-01,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Diesel,May,5,2026-05-01,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,JAGUAR LAND ROVER LIMITED UK,JAGUAR LAND ROVER,Diesel,Jun,6,2026-06-01,0,1,1,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Jan,1,2026-01-01,7,21,21,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Feb,2,2026-02-01,3,21,21,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Mar,3,2026-03-01,0,21,21,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Apr,4,2026-04-01,2,21,21,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KIA INDIA PRIVATE LIMITED,KIA,Diesel,May,5,2026-05-01,9,21,21,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Jun,6,2026-06-01,0,21,21,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Jan,1,2026-01-01,7,39,39,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Feb,2,2026-02-01,2,39,39,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Mar,3,2026-03-01,9,39,39,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Apr,4,2026-04-01,6,39,39,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,May,5,2026-05-01,14,39,39,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Jun,6,2026-06-01,1,39,39,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS LTD,TATA MOTORS,Diesel,Jan,1,2026-01-01,1,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS LTD,TATA MOTORS,Diesel,Feb,2,2026-02-01,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS LTD,TATA MOTORS,Diesel,Mar,3,2026-03-01,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS LTD,TATA MOTORS,Diesel,Apr,4,2026-04-01,1,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS LTD,TATA MOTORS,Diesel,May,5,2026-05-01,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS LTD,TATA MOTORS,Diesel,Jun,6,2026-06-01,0,2,2,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Jan,1,2026-01-01,3,9,9,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Feb,2,2026-02-01,2,9,9,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Mar,3,2026-03-01,2,9,9,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Apr,4,2026-04-01,0,9,9,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,May,5,2026-05-01,2,9,9,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Jun,6,2026-06-01,0,9,9,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Jan,1,2026-01-01,3,10,10,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Feb,2,2026-02-01,1,10,10,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Mar,3,2026-03-01,2,10,10,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Apr,4,2026-04-01,1,10,10,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,May,5,2026-05-01,2,10,10,0,OK
RTA SURYAPET - TG29( 27-FEB-2026 ).xlsx,RTA SURYAPET,TG29,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Jun,6,2026-06-01,1,10,10,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BMW INDIA PVT LTD,BMW,Diesel,Jan,1,2026-01-01,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BMW INDIA PVT LTD,BMW,Diesel,Feb,2,2026-02-01,1,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BMW INDIA PVT LTD,BMW,Diesel,Mar,3,2026-03-01,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BMW INDIA PVT LTD,BMW,Diesel,Apr,4,2026-04-01,2,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BMW INDIA PVT LTD,BMW,Diesel,May,5,2026-05-01,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,BMW INDIA PVT LTD,BMW,Diesel,Jun,6,2026-06-01,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Jan,1,2026-01-01,8,35,35,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Feb,2,2026-02-01,12,35,35,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Mar,3,2026-03-01,8,35,35,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Apr,4,2026-04-01,7,35,35,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,May,5,2026-05-01,0,35,35,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Jun,6,2026-06-01,0,35,35,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Jan,1,2026-01-01,12,75,75,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Feb,2,2026-02-01,10,75,75,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Mar,3,2026-03-01,17,75,75,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Apr,4,2026-04-01,12,75,75,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,May,5,2026-05-01,19,75,75,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Jun,6,2026-06-01,5,75,75,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel,Jan,1,2026-01-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel,Feb,2,2026-02-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel,Mar,3,2026-03-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel,Apr,4,2026-04-01,1,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel,May,5,2026-05-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JAGUAR LAND ROVER INDIA LIMITED,JAGUAR LAND ROVER,Diesel,Jun,6,2026-06-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Diesel,Jan,1,2026-01-01,2,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Diesel,Feb,2,2026-02-01,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Diesel,Mar,3,2026-03-01,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Diesel,Apr,4,2026-04-01,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Diesel,May,5,2026-05-01,1,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,JSW MG MOTOR INDIA PVT LTD,MG MOTOR,Diesel,Jun,6,2026-06-01,0,3,3,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Jan,1,2026-01-01,34,81,81,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Feb,2,2026-02-01,12,81,81,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Mar,3,2026-03-01,0,81,81,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Apr,4,2026-04-01,6,81,81,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KIA INDIA PRIVATE LIMITED,KIA,Diesel,May,5,2026-05-01,17,81,81,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,KIA INDIA PRIVATE LIMITED,KIA,Diesel,Jun,6,2026-06-01,12,81,81,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Jan,1,2026-01-01,95,329,329,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Feb,2,2026-02-01,31,329,329,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Mar,3,2026-03-01,56,329,329,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Apr,4,2026-04-01,37,329,329,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,May,5,2026-05-01,87,329,329,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MAHINDRA & MAHINDRA LIMITED,MAHINDRA & MAHINDRA,Diesel,Jun,6,2026-06-01,23,329,329,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel,Jan,1,2026-01-01,3,11,11,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel,Feb,2,2026-02-01,2,11,11,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel,Mar,3,2026-03-01,3,11,11,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel,Apr,4,2026-04-01,1,11,11,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel,May,5,2026-05-01,2,11,11,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,MERCEDES-BENZ INDIA PVT LTD,MERCEDES-BENZ,Diesel,Jun,6,2026-06-01,0,11,11,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,STELLANTIS INDIA PVT LTD,STELLANTIS,Diesel,Jan,1,2026-01-01,1,4,4,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,STELLANTIS INDIA PVT LTD,STELLANTIS,Diesel,Feb,2,2026-02-01,0,4,4,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,STELLANTIS INDIA PVT LTD,STELLANTIS,Diesel,Mar,3,2026-03-01,1,4,4,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,STELLANTIS INDIA PVT LTD,STELLANTIS,Diesel,Apr,4,2026-04-01,0,4,4,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,STELLANTIS INDIA PVT LTD,STELLANTIS,Diesel,May,5,2026-05-01,1,4,4,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,STELLANTIS INDIA PVT LTD,STELLANTIS,Diesel,Jun,6,2026-06-01,1,4,4,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS LTD,TATA MOTORS,Diesel,Jan,1,2026-01-01,1,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS LTD,TATA MOTORS,Diesel,Feb,2,2026-02-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS LTD,TATA MOTORS,Diesel,Mar,3,2026-03-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS LTD,TATA MOTORS,Diesel,Apr,4,2026-04-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS LTD,TATA MOTORS,Diesel,May,5,2026-05-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS LTD,TATA MOTORS,Diesel,Jun,6,2026-06-01,0,1,1,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Jan,1,2026-01-01,41,141,141,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Feb,2,2026-02-01,13,141,141,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Mar,3,2026-03-01,41,141,141,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Apr,4,2026-04-01,20,141,141,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,May,5,2026-05-01,20,141,141,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TATA MOTORS PASSENGER VEHICLES LTD,TATA MOTORS PASSENGER VEHICLES,Diesel,Jun,6,2026-06-01,6,141,141,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Jan,1,2026-01-01,27,92,92,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Feb,2,2026-02-01,6,92,92,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Mar,3,2026-03-01,20,92,92,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Apr,4,2026-04-01,13,92,92,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,May,5,2026-05-01,22,92,92,0,OK
RTA UPPAL - TG108( 27-FEB-2026 ).xlsx,RTA UPPAL,TG108,TOYOTA KIRLOSKAR MOTOR PVT LTD,TOYOTA,Diesel,Jun,6,2026-06-01,4,92,92,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Jan,1,2026-01-01,1,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Feb,2,2026-02-01,0,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Mar,3,2026-03-01,0,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Apr,4,2026-04-01,0,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,May,5,2026-05-01,0,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,FORCE MOTORS LIMITED,FORCE MOTORS,Diesel,Jun,6,2026-06-01,0,1,1,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Jan,1,2026-01-01,5,20,20,0,OK
RTA VIKARABAD - TG34( 27-FEB-2026 ).xlsx,RTA VIKARABAD,TG34,HYUNDAI MOTOR INDIA LTD,HYUNDAI,Diesel,Feb,2,2026-02-01,0,20,20,0,OK
